id,name,zipcode,categories,pickup,delivery,price_range,rating
TvO9E0Eh2JmqfxAjilo8FQ,Joe Coffee Company,10014,"coffee & tea, coffee roasteries",1,1,$,4
LzxMKnP0Zf5XoRC1VInCZg,Sweet Churros,10001,"coffee & tea, desserts, ice cream & frozen yogurt",1,1,$,4
Z92QsSSDsoNPs8fGgh5Qvg,Franky's Souvlaki,11103,"food trucks, greek, caterers",1,1,$,4.5
H1YIowHp7SMbpVoOtSEIJg,2 Bros Pizza,10036,pizza,1,1,$,4
AtUxlW7ltZb73ZXMwpkY_g,Sashimi Express,10075,"sushi bars, bubble tea",1,1,$,4.5
3Uzy1yp1SXq3FG-i2hEcyA,Luckydog,11211,bars,0,1,$,4
Ei2EzQRUAqARjGc7OUtMKQ,Mancini's Wood-Fired Pizza,11209,"pizza, italian",1,1,$,4.5
QvyCFd6WC3r5jjN6zdiB0Q,Sweet House Drinks and Desserts,10013,"desserts, juice bars & smoothies, vegan",1,1,$,4
cWjl9L5VaM8lfUrb0dCPcg,Hanco’s,11215,"vietnamese, bubble tea, sandwiches",1,1,$,4
PwPzF-b_XibKklorTZ57OA,Nuyorican Poets Cafe,10009,"bars, performing arts",0,0,$,4
-7PgxPVUGZh__U3CxRFKxg,Trinidad Golden Place Restaurant,11216,"chinese, trinidadian",0,1,$,4.5
3PxZTVc4bJmZS5wAh_fdIw,Cafe Erzulie,11206,"breakfast & brunch, coffee & tea, cocktail bars",1,1,$,4
HGoRwZMXT8ntdv9QkxfDuw,Banh Mi Co Ut,10013,"vietnamese, sandwiches",1,1,$,4
S81cNOF-SslUCcBQgWPO-g,Skinny Dennis,11211,"bars, music venues",0,1,$,4
3I2z1ESMSidB6YmOZTkvWQ,Lillian Pizzeria,11375,pizza,0,1,$,4
awRxWGb5C77OYCa-g32fUg,Ruzana,11209,"kebab, halal, middle eastern",1,1,$,4
cvETUmgjYfjcAgl54aWntA,Birch Coffee,10011,cafes,0,1,$,4
43mQbsfP4ZiCN0z8SM475Q,Cafe Talya,7002,"cafes, mediterranean, american (traditional)",1,1,$,5
NhBUzlITbu3rdjm9UEfWsw,Raj's Indian Kitchen,11101,indian,1,1,$,4
5QszELqJFqeFgpeujfknlQ,Charlotte Cafe,10025,"coffee & tea, breakfast & brunch, sandwiches",1,1,$,4.5
2xQmBB6w-W6lxiex80fA9A,Luigi's Pizzeria,11205,pizza,0,1,$,4.5
tjF4QzhBnJex6Ap2PnDW7g,Sorriso Italian Pork Store,11103,"meat shops, delis, sandwiches",1,1,$,4.5
xxgcU_oFIox_pAmroo9WwA,Front Street Pizza,11201,"pizza, bars, italian",1,1,$,4
jQjQHNAM8xXB73kFkfg9kA,Tacos Cholula,10009,"food trucks, tacos",0,0,$,4.5
89cuk6IhTJbmk27_N8G3Ew,Peter Dillon's,10016,irish pub,0,0,$,4.5
lnrlmxRwXwx5pru2iPKx1w,Cerasella,11106,"desserts, cafes, bakeries",1,1,$,5
Hc33wV6QoN6gqPqGNUPrsQ,Chez Alex,11221,"bakeries, sandwiches, vegan",0,1,$,4
